bmUnit,settlementDate,settlementPeriod,pair_count,bid_mean,offer_mean,spread,accepted,accepted_up,accepted_down
E_BROFB-1,2026-09-01,19,4,42.739999999999995,230.51,187.76999999999998,0,0,0
E_BROFB-1,2026-09-01,20,4,34.62,211.0,176.38,1,0,1
E_BROFB-1,2026-09-01,21,4,36.8175,234.41,197.5925,1,0,0
E_BROFB-1,2026-09-01,22,4,35.715,235.34750000000003,199.63250000000002,0,0,0
E_BROFB-1,2026-09-01,23,4,21.330000000000002,220.2625,198.93249999999998,0,0,0
E_BROFB-1,2026-09-01,24,4,9.067499999999999,230.35,221.2825,0,0,0
E_BROFB-1,2026-09-01,25,4,6.940000000000001,229.39,222.45,0,0,0
E_BROFB-1,2026-09-01,26,4,5.617499999999999,229.46,223.8425,0,0,0
E_BROFB-1,2026-09-01,27,4,15.0,225.16,210.16,0,0,0
E_BROFB-1,2026-09-01,28,4,-30.0,249.44,279.44,0,0,0
E_BROFB-1,2026-09-01,29,4,-25.0,257.66,282.66,0,0,0
E_BROFB-1,2026-09-01,30,4,-30.0,246.0775,276.0775,0,0,0
E_BROFB-1,2026-09-01,31,4,40.24,255.91,215.67,1,1,1
E_BROFB-1,2026-09-01,32,4,54.26,254.77,200.51000000000002,0,0,0
E_BROFB-1,2026-09-01,33,4,-25.0,239.92,264.91999999999996,0,0,0
E_BROFB-1,2026-09-01,34,4,84.9,241.15,156.25,0,0,0
E_BROFB-1,2026-09-01,35,4,-30.0,230.975,260.975,0,0,0
E_BROFB-1,2026-09-01,36,4,94.22,281.41,187.19000000000003,0,0,0
E_BROFB-1,2026-09-01,37,4,120.6,270.56,149.96,0,0,0
E_BROFB-1,2026-09-01,38,4,123.32,340.0,216.68,0,0,0
E_BROFB-1,2026-09-01,39,4,127.16,339.0,211.84,1,1,1
E_BROFB-1,2026-09-01,40,4,115.65,485.0,369.35,1,1,1
E_BROFB-1,2026-09-01,41,4,119.23499999999999,480.0,360.765,1,1,1
E_BROFB-1,2026-09-01,42,4,115.9325,258.03,142.09749999999997,1,1,0
E_BROFB-1,2026-09-01,43,4,121.85,250.0,128.15,1,0,0
E_BROFB-1,2026-09-01,44,4,108.3075,205.44,97.1325,1,1,1
E_BROFB-1,2026-09-01,45,4,107.0575,208.02,100.9625,1,1,0
E_BROFB-1,2026-09-01,46,4,115.21999999999998,205.89499999999998,90.675,1,0,1
E_BROFB-1,2026-09-01,47,5,113.61599999999999,218.06400000000002,104.44800000000004,0,0,0
E_BROFB-1,2026-09-01,48,4,110.0725,221.59,111.5175,0,0,0
E_BROFB-1,2026-09-02,1,4,114.86250000000001,204.16,89.29749999999999,0,0,0
E_BROFB-1,2026-09-02,2,4,109.57749999999999,203.99,94.41250000000002,0,0,0
E_BROFB-1,2026-09-02,3,4,111.66250000000001,215.58,103.9175,0,0,0
E_BROFB-1,2026-09-02,4,4,106.40500000000002,213.32,106.91499999999998,1,0,1
E_BROFB-1,2026-09-02,5,4,121.0975,223.35,102.2525,1,1,1
E_BROFB-1,2026-09-02,6,5,127.93599999999999,224.26,96.324,1,1,1
E_BROFB-1,2026-09-02,7,5,113.248,231.962,118.71399999999998,1,1,0
E_BROFB-1,2026-09-02,8,5,110.152,215.62199999999999,105.46999999999998,1,0,0
E_BROFB-1,2026-09-02,9,5,126.272,247.95999999999998,121.68799999999997,1,1,1
E_BROFB-1,2026-09-02,10,5,129.76,227.064,97.304,0,0,0
E_BROFB-1,2026-09-02,11,4,125.7575,215.92,90.1625,0,0,0
E_BROFB-1,2026-09-02,12,4,133.1525,221.31,88.1575,1,0,1
E_BROFB-1,2026-09-02,13,4,128.7725,219.67,90.89749999999998,1,1,1
E_BROFB-1,2026-09-02,14,4,142.58,248.2,105.61999999999998,1,1,1
E_BROFB-1,2026-09-02,15,4,119.84499999999998,229.24,109.39500000000002,1,0,1
E_BROFB-1,2026-09-02,16,4,111.3675,224.08999999999997,112.72249999999997,0,0,0
E_BROFB-1,2026-09-02,17,4,113.27499999999999,213.91,100.635,0,0,0
E_BROFB-1,2026-09-02,18,4,120.6925,215.45,94.7575,0,0,0
E_BROFB-1,2026-09-02,19,4,121.22749999999999,213.23,92.0025,0,0,0
E_BROFB-1,2026-09-02,20,4,115.945,216.55,100.60500000000002,0,0,0
E_BROFB-1,2026-09-02,21,4,121.25,210.95,89.69999999999999,1,1,1
E_BROFB-1,2026-09-02,22,4,122.13749999999999,205.1,82.9625,0,0,0
E_BROFB-1,2026-09-02,23,4,125.87,206.52,80.65,0,0,0
E_BROFB-1,2026-09-02,24,4,127.26,213.98,86.71999999999998,0,0,0
E_BROFB-1,2026-09-02,25,5,123.50399999999999,201.562,78.05800000000002,0,0,0
E_BROFB-1,2026-09-02,26,5,124.06999999999998,205.36000000000004,81.29000000000006,1,0,1
E_BROFB-1,2026-09-02,27,4,132.4025,210.85,78.44749999999999,1,1,0
E_BROFB-1,2026-09-02,28,5,133.608,201.178,67.57,1,0,1
E_BROFB-1,2026-09-02,29,5,127.072,202.49,75.418,0,0,0
E_BROFB-1,2026-09-02,30,5,120.36799999999998,218.28000000000003,97.91200000000005,0,0,0
E_BROFB-1,2026-09-02,31,5,118.704,227.69,108.986,0,0,0
E_BROFB-1,2026-09-02,32,5,103.0,215.24200000000002,112.24200000000002,1,1,0
E_BROFB-1,2026-09-02,33,5,141.41,272.12,130.71,1,1,1
E_BROFB-1,2026-09-02,34,4,134.8725,238.965,104.0925,1,1,1
E_BROFB-1,2026-09-02,35,4,145.16,231.28750000000002,86.12750000000003,1,1,1
E_BROFB-1,2026-09-02,36,4,139.98,278.99,139.01000000000002,1,1,1
E_BROFB-1,2026-09-02,37,4,131.79,286.58,154.79,1,1,1
E_BROFB-1,2026-09-02,38,4,136.21,299.61,163.4,1,1,1
E_BROFB-1,2026-09-02,39,4,48.49,378.71,330.21999999999997,0,0,0
E_BROFB-1,2026-09-02,40,4,121.94,325.39,203.45,0,0,0
E_BROFB-1,2026-09-02,41,4,122.6,320.17,197.57000000000002,0,0,0
E_BROFB-1,2026-09-02,42,5,102.22,309.592,207.37199999999999,0,0,0
E_BROFB-1,2026-09-02,43,5,112.008,285.798,173.79000000000002,0,0,0
E_BROFB-1,2026-09-02,44,5,111.65599999999999,323.04,211.38400000000001,1,1,1
E_BROFB-1,2026-09-02,45,5,115.872,278.578,162.70599999999996,1,1,1
E_BROFB-1,2026-09-02,46,4,114.09250000000002,227.5675,113.47499999999998,1,1,1
E_BROFB-1,2026-09-02,47,4,113.34250000000002,203.4925,90.14999999999999,1,1,1
E_BROFB-1,2026-09-02,48,4,108.955,201.61749999999998,92.66249999999998,1,1,1
E_BROFB-1,2026-09-03,1,4,106.195,199.825,93.63,1,1,0
E_BROFB-1,2026-09-03,2,4,95.8475,189.8175,93.97,0,0,0
E_BROFB-1,2026-09-03,3,4,84.32749999999999,181.0,96.67250000000001,0,0,0
E_BROFB-1,2026-09-03,4,4,89.83250000000001,188.18,98.3475,0,0,0
E_BROFB-1,2026-09-03,5,4,83.3225,183.51,100.18749999999999,0,0,0
E_BROFB-1,2026-09-03,6,4,66.9575,180.2,113.24249999999999,0,0,0
E_BROFB-1,2026-09-03,7,4,72.875,183.11,110.23500000000001,0,0,0
E_BROFB-1,2026-09-03,8,4,83.97500000000001,178.71,94.735,0,0,0
E_BROFB-1,2026-09-03,9,4,81.33749999999999,203.21249999999998,121.87499999999999,0,0,0
E_BROFB-1,2026-09-03,10,4,98.96249999999999,198.91,99.9475,0,0,0
E_BROFB-1,2026-09-03,11,4,101.58749999999999,196.31,94.72250000000001,0,0,0
E_BROFB-1,2026-09-03,12,4,108.71249999999999,217.2,108.4875,0,0,0
E_BROFB-1,2026-09-03,13,4,105.13749999999999,218.85,113.7125,0,0,0
E_BROFB-1,2026-09-03,14,4,111.88,220.61,108.73000000000002,1,0,0
E_BROFB-1,2026-09-03,15,4,97.15500000000002,188.72,91.56499999999998,1,0,1
E_BROFB-1,2026-09-03,16,5,90.328,246.298,155.97,1,1,1
E_BROFB-1,2026-09-03,17,5,77.43,245.67,168.23999999999998,1,0,1
E_BROFB-1,2026-09-03,18,5,69.256,234.11600000000004,164.86000000000004,1,1,1
E_BROFB-1,2026-09-03,19,4,72.2575,203.10250000000002,130.84500000000003,1,1,1
E_BROFB-1,2026-09-03,20,4,60.165,263.61,203.44500000000002,1,1,0
E_BROFB-1,2026-09-03,21,4,47.09,255.93,208.84,1,1,0
E_BROFB-1,2026-09-03,22,4,32.59,211.41,178.82,1,0,1
E_BROFB-1,2026-09-03,23,4,4.334999999999999,210.79,206.45499999999998,1,1,1
E_BROFB-1,2026-09-03,24,5,5.824,193.18,187.356,1,1,1
E_BROFB-1,2026-09-03,25,5,-4.831999999999999,139.81,144.642,1,1,1
E_BROFB-1,2026-09-03,26,5,-8.584,103.57000000000001,112.15400000000001,1,0,1
E_BROFB-1,2026-09-03,27,5,-18.0,87.162,105.162,1,1,1
E_BROFB-1,2026-09-03,28,5,-30.0,137.144,167.144,0,0,0
E_BROFB-1,2026-09-03,29,5,-31.0,164.376,195.376,0,0,0
E_BROFB-1,2026-09-03,30,4,-15.28,246.75,262.03,0,0,0
E_BROFB-1,2026-09-03,31,4,19.02,233.34,214.32,1,0,1
E_BROFB-1,2026-09-03,32,4,33.96,233.23,199.26999999999998,1,1,1
E_BROFB-1,2026-09-03,33,4,90.96,219.65,128.69,0,0,0
E_BROFB-1,2026-09-03,34,5,106.28,216.836,110.55600000000001,0,0,0
E_BROFB-1,2026-09-03,35,4,136.85,211.83,74.98000000000002,1,0,1
E_BROFB-1,2026-09-03,36,4,131.99,207.915,75.92499999999998,1,1,1
E_BROFB-1,2026-09-03,37,4,127.46,227.07999999999998,99.61999999999999,1,1,0
E_BROFB-1,2026-09-03,38,4,146.8725,264.06,117.1875,0,0,0
E_BROFB-1,2026-09-03,39,4,149.15,275.58,126.42999999999998,0,0,0
E_BROFB-1,2026-09-03,40,4,139.525,297.54,158.01500000000001,0,0,0
E_BROFB-1,2026-09-03,41,4,137.7525,375.63,237.8775,0,0,0
E_BROFB-1,2026-09-03,42,4,103.285,233.605,130.32,0,0,0
E_BROFB-1,2026-09-03,43,5,114.104,269.284,155.18,0,0,0
E_BROFB-1,2026-09-03,44,5,97.54400000000001,287.95400000000006,190.41000000000005,0,0,0
E_BROFB-1,2026-09-03,45,5,101.78400000000002,320.94,219.15599999999998,0,0,0
E_BROFB-1,2026-09-03,46,4,104.98500000000001,310.02,205.03499999999997,0,0,0
E_BROFB-1,2026-09-03,47,4,124.88000000000001,224.98,100.09999999999998,0,0,0
E_BROFB-1,2026-09-03,48,4,86.38749999999999,180.83,94.44250000000002,0,0,0
E_BROFB-1,2026-09-04,1,4,85.255,182.42,97.16499999999999,1,1,1
E_BROFB-1,2026-09-04,2,4,88.36000000000001,175.7,87.33999999999997,1,1,1
E_BROFB-1,2026-09-04,3,5,89.928,187.746,97.81800000000001,0,0,0
E_BROFB-1,2026-09-04,4,5,101.51199999999999,183.44400000000002,81.93200000000003,1,1,1
E_BROFB-1,2026-09-04,5,5,102.33600000000001,168.154,65.81799999999998,1,1,1
E_BROFB-1,2026-09-04,6,5,81.824,201.148,119.324,1,1,0
E_BROFB-1,2026-09-04,7,4,75.62249999999999,195.17,119.5475,0,0,0
E_BROFB-1,2026-09-04,8,4,80.39999999999999,193.14,112.74,0,0,0
E_BROFB-1,2026-09-04,9,4,79.79249999999999,175.34,95.54750000000001,0,0,0
E_BROFB-1,2026-09-04,10,4,94.205,185.57,91.365,0,0,0
E_BROFB-1,2026-09-04,11,4,96.61250000000001,191.21,94.5975,0,0,0
E_BROFB-1,2026-09-04,12,4,98.52250000000001,191.71,93.1875,0,0,0
E_BROFB-1,2026-09-04,13,4,103.3925,211.96,108.56750000000001,1,1,1
E_BROFB-1,2026-09-04,14,4,93.2225,211.31,118.0875,1,1,1
E_BROFB-1,2026-09-04,15,4,110.44,228.85,118.41,1,1,0
E_BROXB-1,2026-08-28,16,2,158.6,168.6,10.0,0,0,0
E_BROXB-1,2026-08-28,17,2,145.26999999999998,155.26999999999998,10.0,0,0,0
E_BROXB-1,2026-08-28,18,2,159.32,169.32,10.0,0,0,0
E_BROXB-1,2026-08-28,19,2,142.94,152.94,10.0,1,0,1
E_BROXB-1,2026-08-28,20,2,139.87,149.87,10.0,1,1,1
E_BROXB-1,2026-08-28,21,2,131.43,141.43,10.0,0,0,0
E_BROXB-1,2026-08-28,22,2,125.595,135.595,10.0,0,0,0
E_BROXB-1,2026-08-28,23,2,136.675,146.675,10.0,0,0,0
E_BROXB-1,2026-08-28,24,2,133.135,143.135,10.0,0,0,0
E_BROXB-1,2026-08-28,25,2,135.375,145.375,10.0,0,0,0
E_BROXB-1,2026-08-28,26,2,125.36500000000001,135.365,10.0,1,1,0
E_BROXB-1,2026-08-28,27,2,119.41,129.41,10.0,1,1,1
E_BROXB-1,2026-08-28,28,2,117.92500000000001,127.92500000000001,10.0,0,0,0
E_BROXB-1,2026-08-28,29,2,111.63,121.63,10.0,1,1,1
E_BROXB-1,2026-08-28,30,2,106.86,116.86,10.0,1,1,1
E_BROXB-1,2026-08-28,31,2,97.195,107.195,10.0,1,1,1
E_BROXB-1,2026-08-28,32,2,105.1,115.1,10.0,1,1,1
E_BROXB-1,2026-08-28,33,2,118.86500000000001,128.865,10.0,1,1,0
E_BROXB-1,2026-08-28,34,2,125.12,135.12,10.0,1,1,1
E_BROXB-1,2026-08-28,35,2,127.36000000000001,137.36,10.0,1,0,0
E_BROXB-1,2026-08-28,36,2,125.595,135.595,10.0,1,1,1
E_BROXB-1,2026-08-28,37,2,130.42000000000002,140.42000000000002,10.0,1,0,1
E_BROXB-1,2026-08-28,38,2,122.85,132.85,10.0,1,1,1
E_BROXB-1,2026-08-28,39,2,131.68,141.68,10.0,1,1,1
E_BROXB-1,2026-08-28,40,2,129.94,139.94,10.0,1,0,0
E_BROXB-1,2026-08-28,41,2,131.015,141.015,10.0,1,1,1
E_BROXB-1,2026-08-28,42,2,129.67,139.67,10.0,1,1,1
E_BROXB-1,2026-08-28,43,2,145.07,155.07,10.0,1,0,1
E_BROXB-1,2026-08-28,44,2,123.02,133.01999999999998,9.999999999999986,0,0,0
E_BROXB-1,2026-08-28,45,2,115.11500000000001,125.11500000000001,10.0,0,0,0
E_BROXB-1,2026-08-28,46,2,114.035,124.035,10.0,0,0,0
E_BROXB-1,2026-08-28,47,2,95.83,105.82999999999998,9.999999999999986,0,0,0
E_BROXB-1,2026-08-28,48,2,92.0,102.0,10.0,0,0,0
E_BROXB-1,2026-08-29,1,2,98.96,108.96,10.0,0,0,0
E_BROXB-1,2026-08-29,2,2,92.92,102.91999999999999,9.999999999999986,0,0,0
E_BROXB-1,2026-08-29,3,2,98.01,108.01,10.0,0,0,0
E_BROXB-1,2026-08-29,4,2,84.035,94.035,10.0,0,0,0
E_BROXB-1,2026-08-29,5,2,85.36500000000001,95.365,9.999999999999986,0,0,0
E_BROXB-1,2026-08-29,6,2,82.25,92.25,10.0,0,0,0
E_BROXB-1,2026-08-29,7,2,81.49000000000001,91.49000000000001,10.0,0,0,0
E_BROXB-1,2026-08-29,8,2,78.63,88.63,10.0,0,0,0
E_BROXB-1,2026-08-29,9,2,78.765,88.765,10.0,0,0,0
E_BROXB-1,2026-08-29,10,2,79.52,89.52000000000001,10.000000000000014,1,1,0
E_BROXB-1,2026-08-29,11,2,81.65,91.65,10.0,1,1,1
E_BROXB-1,2026-08-29,12,2,77.4,87.4,10.0,1,1,1
E_BROXB-1,2026-08-29,13,2,80.03,90.03,10.0,0,0,0
E_BROXB-1,2026-08-29,14,2,74.88,84.88,10.0,0,0,0
E_BROXB-1,2026-08-29,15,2,89.17,99.17,10.0,1,1,1
E_BROXB-1,2026-08-29,16,2,109.045,119.045,10.0,0,0,0
E_BROXB-1,2026-08-29,17,2,116.94999999999999,126.94999999999999,10.0,0,0,0
E_BROXB-1,2026-08-29,18,2,124.485,134.485,10.000000000000014,0,0,0
E_BROXB-1,2026-08-29,19,2,148.38,158.38,10.0,1,1,1
E_BROXB-1,2026-08-29,20,2,142.225,152.225,10.0,0,0,0
E_BROXB-1,2026-08-29,21,2,145.52,155.51999999999998,9.999999999999972,0,0,0
E_BROXB-1,2026-08-29,22,2,145.205,155.205,10.0,0,0,0
E_BROXB-1,2026-08-29,23,2,145.655,155.655,10.0,0,0,0
E_BROXB-1,2026-08-29,24,2,151.795,161.795,10.0,0,0,0
E_BROXB-1,2026-08-29,25,2,150.55,160.55,10.0,0,0,0
E_BROXB-1,2026-08-29,26,2,147.8,157.8,10.0,0,0,0
E_BROXB-1,2026-08-29,27,2,138.885,148.885,10.0,0,0,0
E_BROXB-1,2026-08-29,28,2,145.45499999999998,155.45499999999998,10.0,0,0,0
E_BROXB-1,2026-08-29,29,2,142.065,152.065,10.0,0,0,0
E_BROXB-1,2026-08-29,30,2,136.535,146.535,10.0,0,0,0
E_BROXB-1,2026-08-29,31,2,148.04,158.04,10.0,0,0,0
E_BROXB-1,2026-08-29,32,2,146.16,156.16,10.0,0,0,0
E_BROXB-1,2026-08-29,33,2,148.1,158.1,10.0,0,0,0
E_BROXB-1,2026-08-29,34,2,147.75,157.75,10.0,0,0,0
E_BROXB-1,2026-08-29,35,2,147.565,157.565,10.0,0,0,0
E_BROXB-1,2026-08-29,36,2,147.84,157.84,10.0,0,0,0
E_BROXB-1,2026-08-29,37,2,146.4,156.4,10.0,0,0,0
E_BROXB-1,2026-08-29,38,2,145.42000000000002,155.42000000000002,10.0,0,0,0
E_BROXB-1,2026-08-29,39,2,155.855,165.855,10.0,0,0,0
E_BROXB-1,2026-08-29,40,2,143.455,153.455,10.0,0,0,0
E_BROXB-1,2026-08-29,41,2,136.055,146.055,10.0,0,0,0
E_BROXB-1,2026-08-29,42,2,128.69,138.69,10.0,0,0,0
E_BROXB-1,2026-08-29,43,2,129.4,139.4,10.0,0,0,0
E_BROXB-1,2026-08-29,44,2,130.47,140.47,10.0,0,0,0
E_BROXB-1,2026-08-29,45,2,127.41,137.41,10.0,0,0,0
E_BROXB-1,2026-08-29,46,2,130.13,140.13,10.0,0,0,0
E_BROXB-1,2026-08-29,47,2,140.735,150.735,10.0,0,0,0
E_BROXB-1,2026-08-29,48,2,143.70499999999998,153.70499999999998,10.0,0,0,0
E_BROXB-1,2026-08-30,1,2,146.05,156.05,10.0,0,0,0
E_BROXB-1,2026-08-30,2,2,143.735,153.735,10.0,0,0,0
E_BROXB-1,2026-08-30,3,2,151.28,161.28,10.0,0,0,0
E_BROXB-1,2026-08-30,4,2,149.37,159.37,10.0,0,0,0
E_BROXB-1,2026-08-30,5,2,139.535,149.535,10.0,0,0,0
E_BROXB-1,2026-08-30,6,2,144.85500000000002,154.85500000000002,10.0,0,0,0
E_BROXB-1,2026-08-30,7,2,143.7,153.7,10.0,1,1,1
E_BROXB-1,2026-08-30,8,2,140.47,150.47,10.0,1,1,0
E_BROXB-1,2026-08-30,9,2,135.575,145.575,10.0,0,0,0
E_BROXB-1,2026-08-30,10,2,129.32999999999998,139.32999999999998,10.0,0,0,0
E_BROXB-1,2026-08-30,11,2,130.425,140.425,10.0,0,0,0
E_BROXB-1,2026-08-30,12,2,127.38,137.38,10.0,0,0,0
E_BROXB-1,2026-08-30,13,2,131.925,141.925,10.0,0,0,0
E_BROXB-1,2026-08-30,14,2,130.715,140.715,10.0,0,0,0
E_BROXB-1,2026-08-30,15,2,134.47,144.47,10.0,0,0,0
E_BROXB-1,2026-08-30,16,2,146.01,156.01,10.0,0,0,0
E_BROXB-1,2026-08-30,17,2,143.37,153.37,10.0,0,0,0
E_BROXB-1,2026-08-30,18,2,144.135,154.135,10.0,0,0,0
E_BROXB-1,2026-08-30,19,2,149.41,159.41,10.0,0,0,0
E_BROXB-1,2026-08-30,20,2,156.255,166.255,10.0,0,0,0
E_BROXB-1,2026-08-30,21,2,158.76500000000001,168.765,9.999999999999972,0,0,0
E_BROXB-1,2026-08-30,22,2,156.91,166.91000000000003,10.000000000000028,0,0,0
E_BROXB-1,2026-08-30,23,2,162.79500000000002,172.79500000000002,10.0,0,0,0
E_BROXB-1,2026-08-30,24,2,161.63,171.63,10.0,0,0,0
E_BROXB-1,2026-08-30,25,2,161.16,171.16,10.0,0,0,0
E_BROXB-1,2026-08-30,26,2,158.555,168.555,10.0,0,0,0
E_BROXB-1,2026-08-30,27,2,154.635,164.635,10.0,1,0,0
E_BROXB-1,2026-08-30,28,2,147.36,157.36,10.0,1,0,1
E_BROXB-1,2026-08-30,29,2,146.33499999999998,156.33499999999998,10.0,0,0,0
E_BROXB-1,2026-08-30,30,2,152.345,162.345,10.0,0,0,0
E_BROXB-1,2026-08-30,31,2,161.045,171.04500000000002,10.000000000000028,0,0,0
E_BROXB-1,2026-08-30,32,2,153.70499999999998,163.70499999999998,10.0,1,1,1
E_BROXB-1,2026-08-30,33,2,152.97,162.97,10.0,0,0,0
E_BROXB-1,2026-08-30,34,2,145.19,155.19,10.0,0,0,0
E_BROXB-1,2026-08-30,35,2,159.14999999999998,169.14999999999998,10.0,1,1,1
E_BROXB-1,2026-08-30,36,2,163.01999999999998,173.01999999999998,10.0,1,1,1
E_BROXB-1,2026-08-30,37,2,162.135,172.135,10.0,1,1,1
E_BROXB-1,2026-08-30,38,2,159.25,169.25,10.0,0,0,0
E_BROXB-1,2026-08-30,39,2,152.29,162.29,10.0,0,0,0
E_BROXB-1,2026-08-30,40,2,160.38,170.38,10.0,0,0,0
E_BROXB-1,2026-08-30,41,2,172.77499999999998,182.77499999999998,10.0,0,0,0
E_BROXB-1,2026-08-30,42,2,160.97,170.97000000000003,10.000000000000028,0,0,0
E_BROXB-1,2026-08-30,43,2,157.67000000000002,167.67000000000002,10.0,0,0,0
E_BROXB-1,2026-08-30,44,2,156.07,166.07,10.0,1,1,1
E_BROXB-1,2026-08-30,45,2,139.415,149.415,10.0,0,0,0
E_BROXB-1,2026-08-30,46,2,140.345,150.345,10.0,0,0,0
E_BROXB-1,2026-08-30,47,2,142.435,152.435,10.0,0,0,0
E_BROXB-1,2026-08-30,48,2,134.2,144.2,10.0,0,0,0
E_BROXB-1,2026-08-31,1,2,131.63,141.63,10.0,0,0,0
E_BROXB-1,2026-08-31,2,2,130.265,140.265,10.0,0,0,0
E_BROXB-1,2026-08-31,3,2,130.95,140.95,10.0,0,0,0
E_BROXB-1,2026-08-31,4,2,136.62,146.62,10.0,0,0,0
E_BROXB-1,2026-08-31,5,2,139.125,149.125,10.0,1,1,1
E_BROXB-1,2026-08-31,6,2,139.875,149.875,10.0,1,1,0
E_BROXB-1,2026-08-31,7,2,137.985,147.985,10.0,1,1,1
E_BROXB-1,2026-08-31,8,2,131.0,141.0,10.0,0,0,0
E_BROXB-1,2026-08-31,9,2,128.17000000000002,138.17000000000002,10.0,0,0,0
E_BROXB-1,2026-08-31,10,2,135.36,145.36,10.0,1,1,0
E_BROXB-1,2026-08-31,11,2,137.93,147.93,10.0,1,0,0
E_BROXB-1,2026-08-31,12,2,146.83,156.83,10.0,0,0,0
E_BROXB-1,2026-08-31,13,2,144.70999999999998,154.70999999999998,10.0,1,1,1
E_BROXB-1,2026-08-31,14,2,143.575,153.575,10.0,1,1,1
E_BROXB-1,2026-08-31,15,2,158.14,168.14,10.0,1,1,1
E_BROXB-1,2026-08-31,16,2,160.3,170.3,10.0,1,1,1
E_BROXB-1,2026-08-31,17,2,166.69,176.69,10.0,1,1,1
E_BROXB-1,2026-08-31,18,2,100.25,110.25,10.0,1,1,1
E_BROXB-1,2026-08-31,19,2,87.875,97.875,10.0,1,1,0
E_BROXB-1,2026-08-31,20,2,59.325,69.325,10.0,0,0,0
E_BROXB-1,2026-08-31,21,2,37.14,47.14,10.0,1,0,1
E_BROXB-1,2026-08-31,22,2,36.485,46.485,10.0,1,0,1
E_BROXB-1,2026-08-31,23,2,41.825,51.825,10.0,0,0,0
E_BROXB-1,2026-08-31,24,2,53.02,63.02,10.0,0,0,0
E_BROXB-1,2026-08-31,25,2,59.735,69.735,10.0,0,0,0
E_BROXB-1,2026-08-31,26,2,65.255,75.255,10.0,1,1,1
E_BROXB-1,2026-08-31,27,2,77.98,87.98,10.0,1,1,1
E_BROXB-1,2026-08-31,28,2,89.985,99.985,10.0,1,1,1
E_BROXB-1,2026-08-31,29,2,121.075,131.075,9.999999999999986,1,1,1
E_BROXB-1,2026-08-31,30,2,137.825,147.825,10.0,0,0,0
E_BROXB-1,2026-08-31,31,2,138.935,148.935,10.0,0,0,0
E_BROXB-1,2026-08-31,32,2,130.415,140.415,10.0,1,1,1
E_BROXB-1,2026-08-31,33,2,110.795,120.795,10.0,1,1,1
E_BROXB-1,2026-08-31,34,2,148.495,158.495,10.0,0,0,0
E_BROXB-1,2026-08-31,35,2,148.41,158.41,10.0,0,0,0
E_BROXB-1,2026-08-31,36,2,155.54,165.54,10.0,1,1,1
E_BROXB-1,2026-08-31,37,2,156.855,166.85500000000002,10.000000000000028,1,1,1
E_BROXB-1,2026-08-31,38,2,158.915,168.91500000000002,10.000000000000028,1,1,1
E_BROXB-1,2026-08-31,39,2,161.26999999999998,171.26999999999998,10.0,1,1,1
E_BROXB-1,2026-08-31,40,2,161.365,171.365,10.0,1,1,1
E_BROXB-1,2026-08-31,41,2,155.62,165.62,10.0,1,1,0
E_BROXB-1,2026-08-31,42,2,146.4,156.4,10.0,0,0,0
E_BROXB-1,2026-08-31,43,2,156.845,166.845,10.0,0,0,0
E_BROXB-1,2026-08-31,44,2,145.70499999999998,155.70499999999998,10.0,0,0,0
E_BROXB-1,2026-08-31,45,2,133.41,143.41,10.0,0,0,0
E_BROXB-1,2026-08-31,46,2,131.5,141.5,10.0,0,0,0
E_BROXB-1,2026-08-31,47,2,141.79500000000002,151.79500000000002,10.0,1,1,1
E_BROXB-1,2026-08-31,48,2,138.28,148.28,10.0,1,1,1
E_BROXB-1,2026-09-01,1,2,136.77,146.77,10.0,1,1,1
E_BROXB-1,2026-09-01,2,2,132.6,142.6,10.0,1,0,1
E_BROXB-1,2026-09-01,3,2,133.01,143.01,10.0,1,1,1
E_BROXB-1,2026-09-01,4,2,134.255,144.255,10.0,1,1,1
E_BROXB-1,2026-09-01,5,2,119.18,129.18,10.0,1,1,1
E_BROXB-1,2026-09-01,6,2,111.77,121.77,10.0,1,0,0
E_BROXB-1,2026-09-01,7,2,117.105,127.105,10.0,1,1,1
E_BROXB-1,2026-09-01,8,2,123.22,133.22,10.0,1,1,1
E_BROXB-1,2026-09-01,9,2,121.125,131.125,10.0,1,0,1
E_BROXB-1,2026-09-01,10,2,135.32,145.32,10.0,1,1,1
E_BROXB-1,2026-09-01,11,2,143.99,153.99,10.0,1,1,1
E_BROXB-1,2026-09-01,12,2,148.735,158.735,10.0,1,1,1
E_BROXB-1,2026-09-01,13,2,149.695,159.695,10.0,1,1,1
E_BROXB-1,2026-09-01,14,2,141.475,151.475,10.0,1,1,1
E_BROXB-1,2026-09-01,15,2,153.625,163.625,10.0,1,1,1
E_BROXB-1,2026-09-01,16,2,120.22999999999999,130.23,10.0,1,1,1
E_BROXB-1,2026-09-01,17,2,106.44,116.44,10.0,1,1,0
E_BROXB-1,2026-09-01,18,2,88.70500000000001,98.70500000000001,10.0,0,0,0
E_BROXB-1,2026-09-01,19,2,68.12,78.12,10.0,0,0,0
E_BROXB-1,2026-09-01,20,2,71.025,81.025,10.0,0,0,0
E_BROXB-1,2026-09-01,21,2,60.63,70.63,9.999999999999993,0,0,0
E_BROXB-1,2026-09-01,22,2,53.43,63.43,10.0,0,0,0
E_BROXB-1,2026-09-01,23,2,40.995,50.995,10.0,0,0,0
E_BROXB-1,2026-09-01,24,2,38.28,48.28,10.0,0,0,0
