power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
15.0,1.0,15.0,short-duration BESS,20.329691722045908,1.9444444444444444,2.7777777777777777,1.9444444444444444,1.1111111111111112,3.9635023055604064,21.93573311759053,24.740135930172325,0.0,2.2222222222222223,0.0,0.0,4.800333028811893,24.545566489737325,21.118849286930107,1.5555555555555556,2.666666666666667,1.5555555555555556,0.8888888888888888,216,13536,377.0667207607353,1189.2334279878282,1090.095102992411,2.642740951084063,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,4.0,20.0,short-duration BESS,24.34488016105869,3.888888888888889,5.555555555555555,3.888888888888889,2.5,5.242135271380687,26.91576801622996,28.948938090645914,1.1111111111111112,3.3333333333333335,1.1111111111111112,0.0,6.250899376850598,31.039289008291824,25.16868088788895,3.3333333333333335,5.111111111111112,3.3333333333333335,2.0,6404,12115,337.0308618380657,1585.0713644838186,1382.6269142718236,3.5223808099640412,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,2.0,20.0,short-duration BESS,24.448074607787884,3.888888888888889,5.555555555555555,3.888888888888889,2.5,5.242135271380687,26.91576801622995,29.19932402117692,1.1111111111111112,4.444444444444445,1.1111111111111112,0.0,6.250899376850598,31.14651333002655,25.29821219944339,3.3333333333333335,5.333333333333334,3.3333333333333335,2.0,1427,12513,338.7654004800658,1594.9253258007536,1393.6260631695943,3.5442785017794525,10.0,95,grid_connected_daily_soc_restore_50pct
20.0,1.0,20.0,short-duration BESS,24.448074607787884,3.888888888888889,5.555555555555555,3.888888888888889,2.5,5.242135271380687,26.91576801622995,29.19932402117692,1.1111111111111112,4.444444444444445,1.1111111111111112,0.0,6.250899376850598,31.14651333002655,25.29821219944339,3.3333333333333335,5.333333333333334,3.3333333333333335,2.0,44,12516,338.76540048006575,1594.9253258007536,1393.6260631695943,3.5442785017794525,10.0,95,grid_connected_daily_soc_restore_50pct
25.0,1.0,25.0,short-duration BESS,28.063648008424412,4.722222222222222,8.055555555555555,4.722222222222222,4.166666666666666,6.535667019524177,31.331546145360342,33.097813374920705,1.1111111111111112,7.777777777777778,1.1111111111111112,1.1111111111111112,7.701465724889314,35.34164667761367,28.964407545191417,4.0,8.0,4.0,3.5555555555555554,2,11701,310.28719482178997,1994.2859358319035,1688.331057226787,4.431746524070896,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,6.0,30.0,extended-duration BESS,30.828168711072244,6.388888888888888,10.277777777777777,6.388888888888888,4.722222222222222,7.716286541560229,34.72197318059601,36.172141297029334,2.2222222222222223,8.88888888888889,2.2222222222222223,1.1111111111111112,9.152032072928028,39.19022969454924,31.78436182762304,5.555555555555555,10.0,5.555555555555555,4.0,6404,10389,283.74711431914125,2373.68418609144,1889.0082041384078,5.274853746869867,10.0,95,grid_connected_daily_soc_restore_50pct
15.0,2.0,30.0,short-duration BESS,31.28871970058471,6.944444444444445,10.833333333333334,6.944444444444445,5.555555555555555,7.716286541560229,34.98829647726681,36.71924440765309,3.3333333333333335,11.11111111111111,3.3333333333333335,1.1111111111111112,9.152032072928028,39.364370159499174,32.260399525028994,6.222222222222222,10.888888888888888,6.222222222222222,4.666666666666667,216,11006,287.9968244023141,2387.119461547153,1954.5486730702426,5.304709914549229,10.0,95,grid_connected_daily_soc_restore_50pct
30.0,1.0,30.0,short-duration BESS,31.28871970058471,6.944444444444445,10.833333333333334,6.944444444444445,5.555555555555555,7.716286541560229,34.98829647726681,36.71924440765309,3.3333333333333335,11.11111111111111,3.3333333333333335,1.1111111111111112,9.152032072928028,39.364370159499174,32.260399525028994,6.222222222222222,10.888888888888888,6.222222222222222,4.666666666666667,0,11006,287.9968244023141,2387.119461547153,1954.5486730702426,5.304709914549229,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,8.0,40.0,extended-duration BESS,35.97416066687289,9.722222222222223,12.777777777777777,9.722222222222223,8.055555555555555,10.227775641923332,40.545438189047275,41.864855928363866,11.11111111111111,13.333333333333334,11.11111111111111,7.777777777777778,12.05316476900544,45.5012226062627,37.02817847294053,10.0,12.88888888888889,10.0,8.0,6404,9073,247.92000340856166,3202.469566297499,2340.964361495785,7.116599036216665,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,4.0,40.0,short-duration BESS,36.88239404436049,10.555555555555555,14.444444444444443,10.555555555555555,8.61111111111111,10.227775641923332,41.3210584301225,43.068411826250355,13.333333333333334,16.666666666666664,13.333333333333334,11.11111111111111,12.05316476900545,45.672304439244655,37.98925369357491,11.11111111111111,14.888888888888888,11.11111111111111,9.11111111111111,1427,9771,254.35482634076936,3217.7886241238534,2472.178949600292,7.1506413869418965,10.0,95,grid_connected_daily_soc_restore_50pct
20.0,2.0,40.0,short-duration BESS,36.886942066376264,10.555555555555555,14.444444444444443,10.555555555555555,8.61111111111111,10.227775641923332,41.3210584301225,43.068411826250355,13.333333333333334,16.666666666666664,13.333333333333334,11.11111111111111,12.05316476900545,45.672304439244655,37.992987941329034,11.11111111111111,14.888888888888888,11.11111111111111,9.11111111111111,44,9797,254.37982877821327,3217.7886241238534,2473.0267557127836,7.1506413869418965,10.0,95,grid_connected_daily_soc_restore_50pct
40.0,1.0,40.0,short-duration BESS,36.886942066376264,10.555555555555555,14.444444444444443,10.555555555555555,8.61111111111111,10.227775641923332,41.3210584301225,43.068411826250355,13.333333333333334,16.666666666666664,13.333333333333334,11.11111111111111,12.05316476900545,45.672304439244655,37.992987941329034,11.11111111111111,14.888888888888888,11.11111111111111,9.11111111111111,0,9797,254.37982877821327,3217.7886241238534,2473.0267557127836,7.1506413869418965,10.0,95,grid_connected_daily_soc_restore_50pct
25.0,2.0,50.0,short-duration BESS,41.72978700203799,13.055555555555557,20.0,13.055555555555557,12.222222222222221,12.739264742286446,47.025438119635,48.299609866016226,14.444444444444443,22.22222222222222,14.444444444444443,13.333333333333334,14.96397303684266,51.63472652805223,42.905320614617125,13.333333333333334,20.444444444444446,13.333333333333334,12.444444444444445,2,8860,229.81605191937078,4065.139609500469,3003.2543174652274,9.033643576667709,10.0,95,grid_connected_daily_soc_restore_50pct
50.0,1.0,50.0,short-duration BESS,41.72978700203799,13.055555555555557,20.0,13.055555555555557,12.222222222222221,12.739264742286446,47.025438119635,48.299609866016226,14.444444444444443,22.22222222222222,14.444444444444443,13.333333333333334,14.96397303684266,51.63472652805223,42.905320614617125,13.333333333333334,20.444444444444446,13.333333333333334,12.444444444444445,0,8860,229.81605191937078,4065.139609500469,3003.2543174652274,9.033643576667709,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,12.0,60.0,extended-duration BESS,44.29491006644631,15.0,21.944444444444443,15.0,12.5,15.090913063506816,51.60472622550264,50.55746305373279,15.555555555555555,25.555555555555554,15.555555555555555,12.222222222222221,17.956767644211187,57.2202360139286,45.4154641041324,15.11111111111111,22.666666666666664,15.11111111111111,12.444444444444445,6404,7028,202.71772255330725,4815.530477014812,3264.0092736227184,10.701178837810694,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,6.0,60.0,extended-duration BESS,46.09035904824634,18.055555555555554,23.61111111111111,18.055555555555554,14.722222222222223,15.090913063506816,52.822981949808245,52.912934219715126,20.0,30.0,20.0,15.555555555555555,17.956767644211187,58.16563125365194,47.311117446830174,18.444444444444443,24.88888888888889,18.444444444444443,14.888888888888888,1427,7966,211.17921328036743,4888.047938152317,3502.5932027608774,10.862328751449594,10.0,95,grid_connected_daily_soc_restore_50pct
15.0,4.0,60.0,short-duration BESS,46.15256193150936,18.333333333333332,23.88888888888889,18.333333333333332,14.722222222222223,15.090913063506816,52.82298194980825,53.00239414274734,20.0,30.0,20.0,15.555555555555555,17.956767644211187,58.16563125365194,47.378197412335986,18.666666666666668,25.11111111111111,18.666666666666668,14.888888888888888,216,8016,211.47863327099245,4890.105295121157,3525.872103277377,10.866900655824793,10.0,95,grid_connected_daily_soc_restore_50pct
30.0,2.0,60.0,short-duration BESS,46.15256193150936,18.333333333333332,23.88888888888889,18.333333333333332,14.722222222222223,15.090913063506816,52.82298194980825,53.00239414274734,20.0,30.0,20.0,15.555555555555555,17.956767644211187,58.16563125365194,47.378197412335986,18.666666666666668,25.11111111111111,18.666666666666668,14.888888888888888,0,8020,211.4786332709925,4890.105295121157,3525.872103277377,10.866900655824793,10.0,95,grid_connected_daily_soc_restore_50pct
60.0,1.0,60.0,short-duration BESS,46.15256193150936,18.333333333333332,23.88888888888889,18.333333333333332,14.722222222222223,15.090913063506816,52.82298194980825,53.00239414274734,20.0,30.0,20.0,15.555555555555555,17.956767644211187,58.16563125365194,47.378197412335986,18.666666666666668,25.11111111111111,18.666666666666668,14.888888888888888,0,8020,211.4786332709925,4890.105295121157,3525.872103277377,10.866900655824793,10.0,95,grid_connected_daily_soc_restore_50pct
75.0,1.0,75.0,short-duration BESS,52.0060885161316,23.333333333333332,30.555555555555557,23.333333333333332,20.833333333333336,18.860426538195643,60.00690544541304,59.34734861960494,32.22222222222222,36.666666666666664,32.22222222222222,25.555555555555554,22.445959555264,67.60904509008753,53.31965483123518,25.11111111111111,31.77777777777778,25.11111111111111,21.777777777777775,0,6964,190.39926963966315,6066.0691096951905,4274.831248241249,13.480153577100424,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,16.0,80.0,long-duration storage territory,50.8753454693811,19.166666666666668,30.555555555555557,19.166666666666668,15.277777777777779,20.116931029758582,61.00394665671699,57.70370360766515,25.555555555555554,34.44444444444444,25.555555555555554,21.11111111111111,23.942356858948273,69.3368954701651,52.09713860999871,20.444444444444446,31.333333333333336,20.444444444444446,16.444444444444446,6404,5426,174.4066723563763,6245.64142159448,4221.5745167545865,13.879203159098843,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,8.0,80.0,extended-duration BESS,53.63814123480327,25.27777777777778,34.44444444444444,25.27777777777778,21.944444444444443,20.116931029758582,62.942067794596795,61.05849939456554,33.33333333333333,38.88888888888889,33.33333333333333,30.0,23.942356858948273,70.85949088074,54.965860507419166,26.88888888888889,35.333333333333336,26.88888888888889,23.555555555555554,1427,6540,184.01035220126005,6427.759210824625,4486.753010145902,14.283909357388056,10.0,95,grid_connected_daily_soc_restore_50pct
20.0,4.0,80.0,short-duration BESS,53.792046453945,25.555555555555554,34.44444444444444,25.555555555555554,22.22222222222222,20.116931029758582,62.942067794596795,61.208764643874915,33.33333333333333,38.88888888888889,33.33333333333333,30.0,23.942356858948273,70.85949088074,55.11911442941404,27.111111111111114,35.333333333333336,27.111111111111114,23.77777777777778,44,6636,184.52340353716517,6439.46625303681,4518.085562111803,14.309925006748466,10.0,95,grid_connected_daily_soc_restore_50pct
40.0,2.0,80.0,short-duration BESS,53.792046453945,25.555555555555554,34.44444444444444,25.555555555555554,22.22222222222222,20.116931029758582,62.942067794596795,61.208764643874915,33.33333333333333,38.88888888888889,33.33333333333333,30.0,23.942356858948273,70.85949088074,55.11911442941404,27.111111111111114,35.333333333333336,27.111111111111114,23.77777777777778,0,6636,184.52340353716517,6439.46625303681,4518.085562111803,14.309925006748466,10.0,95,grid_connected_daily_soc_restore_50pct
15.0,6.0,90.0,extended-duration BESS,57.20715879682557,29.166666666666668,40.27777777777778,29.166666666666668,26.111111111111114,22.62994001288446,69.0551822875631,64.73696267023652,36.666666666666664,44.44444444444444,36.666666666666664,34.44444444444444,26.93515146631679,75.98487839415422,58.554461111147525,30.666666666666664,41.11111111111111,30.666666666666664,27.77777777777778,216,6018,174.2435421639853,7169.0512165261125,4999.862538110526,15.931224925613582,10.0,95,grid_connected_daily_soc_restore_50pct
25.0,4.0,100.0,short-duration BESS,60.46344153568357,35.833333333333336,44.72222222222222,35.833333333333336,31.944444444444443,25.14294899601033,74.42356141054242,67.98753921808688,38.88888888888889,52.22222222222223,38.88888888888889,37.77777777777778,29.927946073685323,80.72462048790243,61.80972284541103,36.44444444444444,46.22222222222222,36.44444444444444,33.111111111111114,2,5476,165.5373537719644,7852.422904223401,5474.7359217803705,17.449828676052004,10.0,95,grid_connected_daily_soc_restore_50pct
50.0,2.0,100.0,short-duration BESS,60.46344153568357,35.833333333333336,44.72222222222222,35.833333333333336,31.944444444444443,25.14294899601033,74.42356141054242,67.98753921808688,38.88888888888889,52.22222222222223,38.88888888888889,37.77777777777778,29.927946073685323,80.72462048790243,61.80972284541103,36.44444444444444,46.22222222222222,36.44444444444444,33.111111111111114,0,5476,165.5373537719644,7852.422904223401,5474.7359217803705,17.449828676052004,10.0,95,grid_connected_daily_soc_restore_50pct
100.0,1.0,100.0,short-duration BESS,60.46344153568357,35.833333333333336,44.72222222222222,35.833333333333336,31.944444444444443,25.14294899601033,74.42356141054242,67.98753921808688,38.88888888888889,52.22222222222223,38.88888888888889,37.77777777777778,29.927946073685323,80.72462048790243,61.80972284541103,36.44444444444444,46.22222222222222,36.44444444444444,33.111111111111114,0,5476,165.5373537719644,7852.422904223401,5474.7359217803705,17.449828676052004,10.0,95,grid_connected_daily_soc_restore_50pct
5.0,24.0,120.0,long-duration storage territory,61.27760322167606,30.0,44.166666666666664,30.0,23.055555555555557,30.168966962262108,74.77056834028991,68.07386868408301,37.77777777777778,50.0,37.77777777777778,28.888888888888886,35.913535288422395,80.43950062841915,62.49365404320953,31.555555555555554,45.33333333333333,31.555555555555554,24.22222222222222,6404,2968,139.47420192190665,8766.062593231443,5926.466517133017,19.480139096069873,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,12.0,120.0,extended-duration BESS,65.69466202901171,44.166666666666664,51.94444444444445,44.166666666666664,39.72222222222222,30.168966962262108,82.74239056319516,73.35902832149277,51.11111111111111,60.0,51.11111111111111,44.44444444444444,35.913535288422395,91.91237260302853,67.06604149881899,45.55555555555556,53.55555555555556,45.55555555555556,40.666666666666664,1427,4355,149.67891952103946,9068.174570323885,6271.096744981796,20.15149904516419,10.0,95,grid_connected_daily_soc_restore_50pct
15.0,8.0,120.0,extended-duration BESS,66.14656315199004,44.44444444444444,52.77777777777778,44.44444444444444,40.833333333333336,30.168966962262108,83.07096452698775,73.84139429200206,51.11111111111111,61.111111111111114,51.11111111111111,44.44444444444444,35.9135352884224,92.53070958296954,67.52339367474292,45.77777777777778,54.44444444444444,45.77777777777778,41.55555555555556,216,4497,150.69964443640671,9096.62644207904,6351.8326232164845,20.21472542684231,10.0,95,grid_connected_daily_soc_restore_50pct
20.0,6.0,120.0,extended-duration BESS,66.20026392958616,44.44444444444444,53.05555555555556,44.44444444444444,40.833333333333336,30.168966962262108,83.119591725603,73.84139429200206,51.11111111111111,61.111111111111114,51.11111111111111,44.44444444444444,35.9135352884224,92.53070958296954,67.56748581137673,45.77777777777778,54.666666666666664,45.77777777777778,41.55555555555556,44,4507,150.79804987712205,9097.00511657473,6368.530357030583,20.21556692572162,10.0,95,grid_connected_daily_soc_restore_50pct
30.0,4.0,120.0,short-duration BESS,66.20026392958616,44.44444444444444,53.05555555555556,44.44444444444444,40.833333333333336,30.168966962262108,83.119591725603,73.84139429200206,51.11111111111111,61.111111111111114,51.11111111111111,44.44444444444444,35.9135352884224,92.53070958296954,67.56748581137673,45.77777777777778,54.666666666666664,45.77777777777778,41.55555555555556,0,4510,150.79804987712205,9097.00511657473,6368.530357030583,20.21556692572162,10.0,95,grid_connected_daily_soc_restore_50pct
60.0,2.0,120.0,short-duration BESS,66.20026392958616,44.44444444444444,53.05555555555556,44.44444444444444,40.833333333333336,30.168966962262108,83.119591725603,73.84139429200206,51.11111111111111,61.111111111111114,51.11111111111111,44.44444444444444,35.9135352884224,92.53070958296954,67.56748581137673,45.77777777777778,54.666666666666664,45.77777777777778,41.55555555555556,0,4510,150.79804987712205,9097.00511657473,6368.530357030583,20.21556692572162,10.0,95,grid_connected_daily_soc_restore_50pct
25.0,6.0,150.0,extended-duration BESS,73.36058263138597,54.72222222222223,61.94444444444444,54.72222222222223,51.11111111111111,37.70799391163973,96.7403708568525,81.20998379542056,65.55555555555556,72.22222222222221,65.55555555555556,61.111111111111114,43.80903061670956,100.0,74.76507025578336,56.888888888888886,64.0,56.888888888888886,53.11111111111111,2,3409,133.48937475604396,10699.768349754682,7575.984451076011,23.777262999454848,10.0,95,grid_connected_daily_soc_restore_50pct
75.0,2.0,150.0,short-duration BESS,73.36058263138597,54.72222222222223,61.94444444444444,54.72222222222223,51.11111111111111,37.70799391163973,96.7403708568525,81.20998379542056,65.55555555555556,72.22222222222221,65.55555555555556,61.111111111111114,43.80903061670956,100.0,74.76507025578336,56.888888888888886,64.0,56.888888888888886,53.11111111111111,0,3409,133.48937475604396,10699.768349754682,7575.984451076011,23.777262999454848,10.0,95,grid_connected_daily_soc_restore_50pct
10.0,16.0,160.0,long-duration storage territory,74.67806552039681,56.666666666666664,66.11111111111111,56.666666666666664,51.11111111111111,40.22100289476561,96.15280497919929,82.05937163033362,67.77777777777779,74.44444444444444,67.77777777777779,62.22222222222222,46.318834123336394,99.8148584315841,75.99879723822465,58.88888888888889,67.77777777777779,58.88888888888889,53.333333333333336,1427,2953,127.21137554819435,11125.98064477089,7770.643503224616,24.7244014328242,10.0,95,grid_connected_daily_soc_restore_50pct
